id,versek
608,ül kevélyebben huszár lovon kisbéres vendégoldalon behordta szénát gazda padlására üres szekerével ballag tanyára címeres ökör sétál szekérrel legelöl hajszás csengetyűjével ritka csengetyű hangos szava harangnak illenék holmi faluba kiált kisbéres cselő csákó cselő szekérből ostort veszi kétöles nyele három kötele irgalmatlanul elkezd pattogni vele kati gyomlál kertben serényen szekér házok mégyen pillantott ráismére ostora hangjáról béreslegényre megörűlt örömébe' paréjt virágot tépe tépve csináljon vele nyujtja sövényen kisbéres fele kisbéres koránsem ajándékot szokta elfogadni kivált neki leány kinálja legkivált leány babája elfogadta tüzte kalapjára fölugrott szekér oldalára közéje vágott tinajának kevélyebben tartott tanyának fejében gondolt érezett szivében mondhata hirtelenében utjában szépen elfütyölte pacsírták tanulhattak tőle 
630,hold isten vétettem legnyomorúbb lénnyé tettél föld utósó szolgája égen éj ragyogó királya járnék koldús bocskorában járok ezüstsarkantyús csizmában színám csapszékek borszagát csillagvirágok illatát lélek szánná sorsomat kutya poéta megugat ezek tollrágó versgyártó pimaszok kiknek szíve füle mozog hiszik velök követ fújok rokonérzelemből velök busúlok sápadt fájdalomtul méregtől torkomon dul komáznak énvelem fickók vernénk csürhére disznót jön igazijából kipattant szikra isten homlokából valódi költő dala hallatára keblemet megtölti gyönyörnek árja jön dalnok keserves nyávogást hallok efféle mákvirág bokorban nő ezekre sovány esztendő este félve kezdem útazásom akad fülem nyikorgáson ni terpeszkedik meghányja veti parasztlőcs kezeit akarná hajítani markába szorítani megsohajtoz kárvallott cigány erek csakugy dagadnak nyakán össze beszél váltig kérdez kér tekintsek szeretőjéhez betekintek öcsém jutka épen buvik kemencelyukba sűlt kolompért szed pofázza befelé megégette száját hirtelen nyelé gyönyörűen rántja arcát bájos orca épen méltó megmondtam aminek tudása gyötrött menj pokolba vigyen ördög 
631,vadállat halálát sejti vén koldús puszták közepébe bujdosott élte maradékát puszták közepén tevé holttestéhez szegénylegények elvetődtek néki gödröt ástak felköték botjára tarisznyáját tüzék botot fejfának fa bokor nélkűli rónán domb egyszerű jelével természet elhagyottak gyáma vadvirágok fűvekkel födéd sors életében szennyes rongyok lengedeztek sírját napkeletnek szőnyegénél szebb szőnyeg takarja őrá nézve fő elérte nyugodalmát gondolná zajos vészes pálya ő futott kéz vénségében száraz görcsös ágat fogta ifjusága teljes erejében harcok fényes kardját villogtatta forgott ő csaták tüzében adá véréből áldozatját uraknak birtoka jogáért később éhenhalni hagyták elhalt feledve nyomorúság harci lárma csendes néma világ körűle zavaratlan földalatti álma száll madárka fejfájára ábrándos dalt zeng dalolhat madárka fejfán fejfán koldúsbot 
647,feküdjetek emberek jártok halkan lépjetek lábujjhegyen lassan járjatok durva zajt üssön ajkatok tisztelni gyászt szent éj gyászos ifjú megjelent kedvese meghala gyászol szegény éjszaka csendesen földre leborúl hull fűre könnye szomorún búsan mosolyog sírjából hold feljöve holt kedvese halvány szelleme találkoznak édes keservvel ölelkeznek kínos gyönyörrel beszélnek tudja senki sejt gyanit tudnotok beszéd örök titok őrült hallja amidőn lázas rémes óra jön haldokló pókhálószál tartja életét hallja harmadik költő ébren álmodik merengő költő érti szellem hangok rejtelmét szólhat kérdezd elfelejti fölébred 
650,lenézik szegény költőket elbizott kevély urak megyék ország gyülésén fényes szerepet játszanak pusztulj útból fiú kopottan ballagsz gyalog eltiportat úr hintón melletted elrobog vannak nagyra paripák viszik költő tengődik éhen ő szolgájok hizik szebb gondolják fontosabbak emberiség mérlegén haszontalan verselők fölfuvalkodátok tudjátok mik apró napi események mulandó pásztortüzei éjenként lát vándor föllobogtok magasan reggel tüzeknek hideg holt hamva hozzátok képest égtek költők kicsiny csillagok csillámló szikráknál százszor nagyobbak lángitok hamvatokat szellők elvivék távolságban csillag akkoron ég tanuljátok költő bánjatok szépen vele tanuljátok költő istenség szent levele leküld magas kegyében hozzátok gyarló emberek amelybe örök igazságit saját kezével írta habár nemzet venné költőket magyarok költőitek tinektek illő fejet hajtsatok magyar költőknek vajmi honfi érdemök vagyon szégyen elfelejtettétek túl fél századon nyelvünk kincsünk apáink örökségiből rabolt enyészet ellenünk esküdt idő nyelvünk veszendőben hozzája vég országútra kitaszítva halálos bajban feküvék kevély urak szent betegnek segélyt nyujtottatok hozzáléptetek egyet rugjatok költők valának ápolói rongyos éhes emberek ápolák menték lenézitek 
663,mélységes völgyben mélyben amik állnak közelében mozdulatlan gránitbércek vasnál vasabb falak lenéznek szédülni látszanak mély völgynek legmélyebb fenekén napvilág fél feketén jut bujkálás hold fonóleány kisérteties szálakat ereszt éjenként ezüst guzsalyán fonna szemfedőt magának völgyben szomorfűzfának tövén nyílt kicsiny virág homály lombok takarák körűle fény fagyott harmat reszketett örökkévaló könny levelén gyémánt vérző seb virág piros csoda összetépett szívből támada kevés vándor fordult tájon kevés szem akadott virágon látta hamarjában mehetett állt csodálkozó szemekkel bű növény nézte nézte érzett kínokat miktől lélek szerteszét szakad ölte láta szivott bódítón édes illatot barátom fájdalom virága virág lantod zenéje tiprád virágot hallgatott kezedben lant fájt fájt földhöz vágtad mintegy zokogva húrja kettépattant kiáltott rád lelk'ismeret rátetted gyilkos kezedet gyikos megölted testedet ennél többet jobb részedet lant lelke költőnek hah lelkedet öléd költő lelket semmisítni ismeréd küldetésedet szent föld pusztulóban haldoklófélben használ eső napsugár költő könnyhullatásitul mosolygásától fölvirul felelsz egykoron küldött számadásra von mondja nézz lefelé tetted útadat látszik hosszu sivatag rád bizott földet míveléd barátom drága perc föld futócsillagjai élünk leszaladunk bíró lehetsz barátom illeszd össze lantod leheld búbánatodat hisz költő legfájóbb hangot sohajtja legboldogabb dalold szived teli hang ajkadon kijő lelked darabja légyen dicső kín gyönyör elvérzeni 
666,durva ágyon végvonaglásomban szánakozó könnyeket lelek dicsőség lángész illatja árasztja fájdalom helyet énekelt ő imádkozott halt reményeinek özvegye ismétlem számlálva szenvedésim szegény gilbert szenvede bátorság költő beszéltek gondunk leszen lantodra reád tennap mondák vészben irgalom nyitá ajtaját reszkess gonoszság végdalom megpendül meghalok rajtad bélyege ah kiesik írótoll kezembül szegény gilbert szenvede hosszú sóhajtásaim után vigasztaló szó hangzanék baráti kéz megmelegítné reszkető kezem barátok hallják keservem estéjök lakomában foly veszik észre társok távollétét szegény gilbert szenvede megátkozám születésem napját természet gyönyörű este erdők illatával lebeg szellő ablakom sétálni párosan virágos fűben bent fák merengve űlni boldogság élet szegény gilbert szenvede 
669,kedvesem lágy kebele szíved buját érezem kicsiny madár dalolj tündéri dal hű szerelem ezüst arany bús vigyétek illat virág végtelen kert világ bús puszta ég hullatja diszét csillagok lehullanak fejem koszorunak hah lánc csörög hisz eltörék csörög kezeken földön csörög leestiben csatán zászlót lobogtatám hoztam haza vérző sebet elmúlt harc beforrt seb aludj aludj kedvesem szabadság szerelem 
690,föltámadott tenger népek tengere ijesztve eget földet szilaj hullámokat vet rémítő ereje látjátok táncot halljátok zenét tudtátok megtanulhatjátok mulat nép reng üvölt tenger hánykódnak hajók sűlyednek pokolra árboc vitorla megtörve tépve lóg tombold özönvíz tombold magadat mutasd mélységes medred dobáld fellegekre bőszült tajtékodat jegyezd vele égre örök tanúságúl habár fölűl gálya alúl víznek árja víz úr 
737,lassaban haragos lelkek testvére vihar lombjaim árnyékát zilálja dühöd szentegyház fészek oltár oltárnak papja csalogány dícsérje bántsd éneklésével istent természetet szent közös édesanyát 
751,alszik költő kezében apollónak lantja zenge szépen dala omlott vad folyam árja elhalt távoli patak módjára aludj néma költő észrevétlenül vihar szellő holt homlokod vihar harsog harcdalod harsogott szellő elhal szerelmi dalod 
764,indulsz pályavégezett év menj várj menj magad sötét másvilágba' égő lámpa vidd magaddal dalomat megpendítem régi lantom megpendítem húrjaid régóta nálam szóltál megpróbálom tudnál szépen szóltál éneked méltó neved hiréhez tedd ünnepibbekké ünnepélyes perceket tudja utósó legutósó dal leteszlek vehetlek hangod életed kihal hadistenhez szegődtem népéhez megyek esztendőre hallgat dal írok véres karddal írok költeményeket zengj zengj édes lantom zengd benned szólj vadúl szólj szelíden ragyogóan sötéten szomorúan vigan vihar haragában ősi tölgyeket szakít szellő mosolyogva csendes álomba ringatja mezők fűszálait tükör melyből néz életem legszebb virága mulandó ifjuság múlhatatlan szerelem adj hangot lantom benned maradt nap lemégyen pazarolva földön égen szétszór sugarat szólj erősen lantom utósó dalod hirtelen haljon ő zengjék időnek bércei századok 
777,1 fogadjatok dicső falak fogadj magadba híres ősi vár üdvezelve hős lakott költő lelkesedve hős lakott hunyadi lelkesűlés éget szivemnek hangos dobbanásai beszéljetek ajkaim lakott olykor épen gondolkodék bástya tetején tekintett jövőbe ő multba nézek pihené fáradalmait elzúgtak kemény csaták konstantinápoly tornyain büszke félholdat megingaták pihenő hely csendes magány lehajló völgynek zöld ölén vár éri vihar zászlót tornya tetején rejtezve világ elől szent magány lát messziről fehér fejével hegyek nagyapja vén retyezát 2 szólott hunyadvár bámuló gyönyörrel látok látok hunyadit megjöttél hősök hőse vártalak négy hosszu századig hittem fogsz jőni hitem erőt adott dőljek viselni bírjam négyszáz éves gyászt bánatot megjövél hévvel üdvezelve hosszan várt vendég hős apám fáj tud sírni kő örömkönyűimet ontanám felelt vendég sajnállak szegény vár örömedet rontani csalatkozol jött vártál nevem bem hunyadi szólt vár azzal törődjem mostan neved név mulandó változékony örök nézem szellemet nevedről szellemedrül müvéről ismerek reád voltál négyszáz év mentetted magyar hazát 
